ID,Twitter,Category
"503c559ce4b0fa23d447b172","portes_beach","Hotel"
"503ca336e4b02f4f63726bbf","dei_gr","Office"
"503ca8f5e4b031746f549d56","afisestelos","Recycling Facility"
"503d9dd4e4b0cb0cfc240f49","rhodes_hotels","Restaurant"
"503fa116e4b0831ca7b948f9","pharmcaregr","Pharmacy"
"503fd9bef136f16c2f2efd43","alexanderhaus","Hotel"
"5040d9a08acab3f2548aed22","spoonthess","Café"
"50410efc52621bf519a7c55e","multishoptobacc","Smoke Shop"
"5045b47af2e7cca8e91d261f","roninkendoclub","Athletics & Sports"
"504621bbfe70794038f9db6a","furnituregreece","Furniture / Home Store"
"50486103e4b06096d270b71d","eurobank_group","Bank"
"5049eb12e4b0feb6f02a0e4d","eurobank_group","Bank"
"504d8f3de4b0ef19b1a255aa","alexandrospas","Hotel"
"504e1cade4b0f7c8cfda4245","athoscuba","Dive Spot"
"504fa4ba3d7c8625176ca96d","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca96e","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca971","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca998","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca99f","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca9a0","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca9a3","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca9a5","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca9a6","windhellas","Mobile Phone Shop"
"504fa4ba3d7c8625176ca9a8","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9aa","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9ab","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9ac","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9ad","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9b4","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9be","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9c0","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9c1","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9d8","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9e2","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9e3","windhellas","Mobile Phone Shop"
"504fa4bb3d7c8625176ca9e6","windhellas","Mobile Phone Shop"
"5050b63ee4b0dd1afe0df670","anabiosisa","Medical Center"
"50562100e4b017bb26f36487","flisvosestiatoriokafe","Greek Restaurant"
"505725fee4b0244ddf9cc6ab","pointblank_gr","Office"
"5059a658e4b0cd60fef60c09","eurobank_group","Bank"
"5059c194e4b01b7ff5e43310","mynewdenim","Clothing Store"
"5059c9da8acae831db4c08ac","pellet24","Furniture / Home Store"
"505c1b57e4b06d1d2a535305","fabiozardi","Event Service"
"50634a25183f10b6f3077de3","anthimariaapart","Hotel"
"50641885e4b05840d8324e95","alpha_bank","Bank"
"50648f41e4b02f3d6de71db5","tea_route","Gourmet Shop"
"506494a6e4b011670f394275","aldemarhotels","Auditorium"
"50656665e4b08514ab4597d3","alpha_bank","Bank"
"5066ab48e4b03c3d3a74ed03","efantasygr","Hobby Shop"
"50695303e4b0f328e0dbc153","eurobank_group","Bank"
"506aa323e4b070cad7845de3","beerealestate","Office"
"506c15ade4b00cbe631f74f3","eko_greece","Gas Station"
"506f0c60e4b052d994ab84c5","bershka","Clothing Store"
"50726b26e4b0b4d369698bf0","dei_gr","Government Building"
"5072a991e4b01a359a0cdd1d","cinetopo","Student Center"
"507c13b8e4b06fd3ab42b705","sxediastinpoli","Non-Profit"
"507ee57de4b0b161f00076c8","inspot","Internet Cafe"
"5086ab72f31c18f69e7dd873","lidafootwear","Shoe Store"
"5087d312e4b0db09602e2e28","vodafone_gr","Mobile Phone Shop"
"508909e4582fda63d2d7d800","eurognosihq","School"
"508a3eb6e4b0e1fc29f868cc","mikelccgr","Coffee Shop"
"508d6c3ce4b04ae5908d21d5","celestyalcruise","Cruise Ship"
"5090041ae4b014dc941003d6","alpha_bank","Bank"
"5090dde1e4b085028058357d","hellasgoldsa","Factory"
"50917f30e4b014dc94dea561","moustakastoys","Toy / Game Store"
"5095039be4b0e34d629f04a9","jumbostores","Toy / Game Store"
"5096df9be4b08e0dbf219599","bp_plc","Gas Station"
"50995b15e4b0ed8e2b7ec162","greenfamilygr","Health Food Store"
"50999e38b0b9ccfdf6e61126","ubb_bg","Bank"
"509bcb6fe4b0a2dcaaebf5cd","ikea_gr","Furniture / Home Store"
"509bd0f3e4b0ab897f3b3651","jumbostores","Toy / Game Store"
"50a4a8c5e4b0521a6c798ba4","anamo","Tech Startup"
"50a4db04e4b09550e376b402","smafroditi","Grocery Store"
"50aa6c08e4b0b2e8c0fc6a8c","sv2hrt","School"
"50b25ac6e4b06cad40c0dba1","mikelccgr","Coffee Shop"
"50b8b8c1e4b0073faa8d8af2","ziz_","Electronics Store"
"50bb1cb7e4b07607384cbcd2","konstandinidis_","Dessert Shop"
"50bdfe9f183f8c83cf2c9189","tosergiani","Dance Studio"
"50be31a5d63e309279e8ac6f","metro_cashcarry","Warehouse Store"
"50be3216d63e309279e8bf23","metro_cashcarry","Warehouse Store"
"50be3285d63e309279e8d088","metro_cashcarry","Warehouse Store"
"50be3505d63e309279e9394e","metro_cashcarry","Warehouse Store"
"50be368b80555673edad9f30","metro_cashcarry","Warehouse Store"
"50be388fe4b0b26f1ecbe713","sephoragreece","Cosmetics Shop"
"50c0633fe4b0b8feec39656e","mikelccgr","Coffee Shop"
"50c24a72498eb4ce45b78d19","sv2hrt","School"
"50c4739fe4b09610f35f0b63","mikelccgr","Coffee Shop"
"50c84131e4b0432e7076bc99","thebodyshopgr","Cosmetics Shop"
"50ce085ee4b0fb9333497678","offrhodesadv","Other Great Outdoors"
"50d17eb719a920892e18054e","mersinias","Doctor's Office"
"50d6f9e18302d45677959b06","msbswim","Sporting Goods Shop"
"50d74246e4b0ca303f778a7f","sevenspot","Video Store"
"50dad5b0e4b0590916631fde","coffeeislandco","Coffee Shop"
"50dd6130e4b0115554e0816a","dei_gr","Building"
"50e1bc3d39506f986841f6ba","littlelindos","Hotel"
"50e3fa09011c10ca3a237e08","wine_adventure","Travel Agency"
"50e3fe0ee4b0bb7af8ac6bd9","websthetics","Tech Startup"
"50e44a51e4b0b781c287c850","alikescamping","Campground"
"50e54dafe4b0868ca1759951","visithalkidiki","Government Building"
"50e732e0e4b0485147a84602","designersuntd","Design Studio"
"50e91cb9e4b036fe534a0ec3","greek_pharmacy","Pharmacy"
"50ebd34ce4b0aaf3b6d494c8","delta4sa","Building"
"50ebdcb5f2e76d8a97fee367","yogenfruzgr","Frozen Yogurt Shop"
"50eda0a8e4b09df444774096","madgymthess","Gym / Fitness Center"
"50edb507e4b0da7c9ab3df69","alkin00s","Movie Theater"
"50edc90de4b0385a578cd67f","totsai_thes","Tea Room"
"50eff664e4b08e1eda883367","dei_gr","Convention Center"
"50f00871e4b0d76b2aa15dd8","bp_plc","Gas Station"
"50f03a48e4b025f17cbc6584","bershka","Shoe Store"
"50f17304e4b0f39bc8b3a2f5","abvassilopoulos","Supermarket"
"50f3d277e4b055cf76517cc2","liberofm","Radio Station"
"50f547a1e4b0e4cb6941c445","ianos_gr","Bookstore"
"50f6f711e4b0e8babde49c23","www.alfaradio.gr","Radio Station"
"50f92376526227d02a3856c3","thedkggroup","Office"
"50fc12278aca2511ba8b9ec1","palaskapharmacy","Pharmacy"
"50ffce7ae4b0bde17051fc13","prokal_prokatoikia","Office"
"5100150519a9772d98978e3d","sakkoulidis","Office"
"51023ff6e4b0dca17c9f874e","www.liros.gr","Hotel"
"510290bae4b051e6762136b1","madbluepro","Music Store"
"51078e9fe4b05f60314c53bd","usandthemrecords","Building"
"510a46498aca4ab923adfa74","loginetgr","Office"
"510b1f74e4b0754689e4da21","todaystores","Convenience Store"
"510feb5fe4b0a47aca486419","the_istore_gr","Electronics Store"
"5110ed6ae4b0e83bc604c5b4","alpha_bank","Bank"
"511107b3e4b0ef90accad284","hcngreece","Tech Startup"
"51110a6b29a60f91df4393bd","windhellas","Mobile Phone Shop"
"511260b6d86c812cefff58aa","boconceptgreece","Furniture / Home Store"
"5116d611f31caa2d26a51814","portokoufo","Resort"
"5118c9a7e4b05dd7d0b03138","greenfamilygr","Organic Grocery"
"5119557270434ea672651190","aspasiajewel","Hotel Bar"
"511b4f16e4b0807968268212","hotelbluebay","Office"
"511cd2a045b081ec9ba9d4c2","pomegranatespa","Hotel"
"511f4cc1e4b0d6060d15c8fb","greek_feta","Factory"
"51263086f2e762502bc5f490","angelopedro_gr","Office"
"512640b5e4b0a58266994cd4","benetton","Clothing Store"
"5127374de4b0c216207d0bc6","alpha_bank","Bank"
"51275faf582f767b6e19cf37","galileo_gr","General College & University"
"512a03a7e4b058a8466fafdc","emmanuelch","Greek Restaurant"
"512b41ffc84c5f3fa6a9c461","asteristh","Pharmacy"
"512d1142e4b06c0db8710ed7","eurobank_group","Bank"
"5134d46d8302165c5c7994bc","gaspoffice","Paper / Office Supplies Store"
"513a09cfe4b01c34d910ee21","goodyscom","Fast Food Restaurant"
"513b8f5fe4b07db920aedd68","diavasi_pezon","Campaign Office"
"5142ec73e4b05786b8aab5cf","hephaestusbme","Factory"
"514451b2e4b071f0e0ce965a","swarovski","Jewelry Store"
"51481be8e4b06da9f008a75e","engineerlawyer","Office"
"51486c23e4b07d65d7a4cdad","yannis1068","Strip Club"
"51486cc4e4b01ce9a4fc0047","livardas","Clothing Store"
"514ad5ebe4b0e04b815c4ebb","milarakiservice","Electronics Store"
"514be78ce4b099b29c79233f","mikelccgr","Coffee Shop"
"514c9655e4b086a30e4886f2","mikelccgr","Coffee Shop"
"5156e39e72da0e8a75807bdc","jumbostores","Toy / Game Store"
"5159a71fe4b04ba49333dc1b","avancerent","Rental Car Location"
"515af478fe709f8d12be7354","carpetu2","Furniture / Home Store"
"515e9c1ce4b0fd9ec9a3b8ce","pharmacymegast1","Pharmacy"
"5162841ae4b0f61e9492cf70","benetton","Clothing Store"
"51628459e4b01147dab31643","benetton","Clothing Store"
"5162845be4b06671e8a491ca","benetton","Clothing Store"
"51628460e4b04efab32eb226","benetton","Clothing Store"
"516527b2e4b01054c4b421b1","bizwriter","Office"
"51665a1ae4b0642f8cfa5618","eurobank_group","ATM"
"5166bd71e4b03faaf94f266d","bp_plc","Gas Station"
"516c479c183f4c4fb36a428e","anemomilos2006","Ouzeri"
"516d4f6ef2e7712ac84013db","germanakadimia","Soccer Field"
"516ef179e4b0d1c833644adf","theoldschoolgr","Coffee Shop"
"51726af0f31c515392367e00","youdrive_","School"
"5173c270e4b074553ec90d13","bp_plc","Gas Station"
"5176ad7ae4b06f861fa5d2d1","underthegun_th","Tattoo Parlor"
"5177e9d2498ee834872e970e","mikelccgr","Coffee Shop"
"5178e0a8e4b038ca267d45fe","knikos28","Bakery"
"517bc42be4b0ab79746a5270","pitsascamp","Campground"
"517f8548498e4cd98f3690b5","alpha_bank","Bank"
"5182a6937dd25bd3099f12f3","compuspotgr","Electronics Store"
"51850568498e4754bcc4899f","hondoscenter","Cosmetics Shop"
"518a45c4498ed06834fe538c","playcompass","Office"
"518b4c01498e94d9aaf43150","skiesacademy","College Academic Building"
"518b59a9abd866496e2a68d6","tribalcollectio","Jewelry Store"
"518b6a5e7dd23ee9ee4e0379","queen__olive","Gift Shop"
"518cae8d498eb6785a0dd4b8","synfor","Bookstore"
"518cce19498e55541c94c82a","syneso","Non-Profit"
"518d2298498ec7fce6f48a74","thirahotels","Hotel"
"51939686498e224c9b5c1bce","lazylizardbar","Bar"
"5193ca9b7dd23473184e734b","neotronio","Salon / Barbershop"
"5199ee3b7dd25a7c0c8f7896","creat3d","Office"
"519a2efc501940dc5a63065d","tsimachidis","Furniture / Home Store"
"519aa225498ef136ed22f2f6","bet","Conference Room"
"519b201c498e561b7e8dcde2","abvassilopoulos","Supermarket"
"519c74b1498ea7832eb8929a","mycellsgr","Office"
"519fb069498eaa7a6966782a","philianhotels","Cocktail Bar"
"51a146e2498e38db150b34e5","dedrospito","Lounge"
"51a5c4db8bbde2b40b9fb2a0","yuppicamp","Summer Camp"
"51a663c5454a001c4552be1d","mikelserres","Coffee Shop"
"51acbc59abd8c044eba9f936","mikelccgr","Coffee Shop"
"51af6e087dd24451b69622a0","dietologos","Nutritionist"
"51b0d8a88bbd98850133709b","kelyfos","Bed & Breakfast"
"51b1fba4498e9c747438680b","imetafrasi","Office"
"51b22d3f498e798a721806cd","sweetiesdonuts","Donut Shop"
"51b33309e4b0e0ce50dda328","heavenhotel_","Hotel"
"51b4aa98498e6a0b6e036384","queensstr","Café"
"51b83837498ef5a0a18f282d","beeskneesthebar","Cocktail Bar"
"51b8593f498ebbe1ec28d459","tonerhellas","Paper / Office Supplies Store"
"51b9a5fe498ea12e90559571","mikelccgr","Coffee Shop"
"51c16e66498efff55ffba0c6","alpha_stock","Building"
"51c326862fc67aedd308955f","chillboxgreece","Ice Cream Shop"
"51c33628498e511b5dbe6607","atlasmc","Office"
"51c55143498e932cb7c63053","odeioaigaiou","Student Center"
"51c81f1c498e8a3a792263d1","hotelmatina","Hotel"
"51c9e5c4498efd4bb1894782","mikelccgr","Coffee Shop"
"51cdd5f9498ed21d385d5b33","chillboxgreece","Frozen Yogurt Shop"
"51d000a6498e0f41f8ff26ab","bp_plc","Gas Station"
"51d11f29498e0f4102f8ab08","mantzosoti","Office"
"51d17766498e410e43b32a39","smafroditi","Grocery Store"
"51d58d41498eae4469b9042b","bp_plc","Gas Station"
"51d7d4e8498ed8b9be31eb92","pefkosbakery","Breakfast Spot"
"51d95694498e3561c95ecc9b","eko_greece","Gas Station"
"51da9a46498eb59de2f486ab","to_daylicious","Snack Place"
"51dabedc498e1a11440f1e92","avantifurs","Boutique"
"51db411c498e1285a38ac3ef","chillboxgreece","Frozen Yogurt Shop"
"51dbef38498e1372cba3a3d9","themethotel","Hotel Pool"
"51dd3b52498eeb832df36083","athosseacruises","Boat or Ferry"
"51dd5e68498e01952dac8884","agnesmara1","Design Studio"
"51dd752e498e84e6cb89fc30","goldenbuy_gr","Department Store"
"51dfaa1e498e1ef99b09a43e","smartsmokegr","Vape Store"
"51dfc055498e0d9e31974d8e","eurobank_group","Bank"
"51dfee258bbd3f82779ca2e4","emmanuelagr","Jewelry Store"
"51e00542501991b0f5886715","thepetshopgr","Pet Store"
"51e2facf498eaecbda317ca7","chillboxgreece","Frozen Yogurt Shop"
"51e316002fc681f4e7d7f767","inspot","Internet Cafe"
"51e674a550191a56e637a6cc","bebemaison_gr","Furniture / Home Store"
"51e695a1498ed24d00388e2f","jumbostores","Toy / Game Store"
"51e6e545498efc97c3e18606","levelsportshall","Gym"
"51e79a29498ef2f276815299","alpha_bank","Bank"
"51e7a997498e56c375abdb7e","alpha_bank","ATM"
"51e8e219498e64e3b185bd52","agrelia","Hotel"
"51e8f54c498eb34c4e953468","alpha_bank","ATM"
"51e914a0498e586880712a60","alpha_bank","ATM"
"51ed112e8bbdf820d0f02aa0","clipnewsgr","Office"
"51ed7c2d498e8270c788c52e","viraggas","Hotel"
"51f0f256498e6834322b388d","campingouzouni","Campground"
"51f17252498ee9f3fda1cb7e","yoganahata","Yoga Studio"
"51f25062498e7d5fe579d5fd","perfectvisiongr","Eye Doctor"
"51f34b42498eed6b1a115434","diakoum","Hardware Store"
"51f44f9c454af0e69f77ef11","stickygr","Furniture / Home Store"
"51f828e5498ea51ab9b9b5c5","johnmaryrhodes","Hotel"
"51fac496498e8489848fb9d5","colorsrooms","Hotel"
"51fb72bb498e626b1326ef14","alpha_bank","Bank"
"51fc1f4f498ed77bd97ccae5","akropolishotel","Hotel"
"51ff8e10498e8f49f28f5f7c","aquavistahotels","Hotel"
"5200d10e498ef38aae80ba2d","vfashiongr","Accessories Store"
"5202bbec498e6d8d5324a910","ammosstores","Boutique"
"520363ae498e332b6efa8190","coffeeislandco","Coffee Shop"
"52094f8c11d2c4020fcad8b1","loxandrastudios","Bed & Breakfast"
"5211bf377e48dfe4d3b7b171","salonicaports","Factory"
"5211d7bf93cde6983d5ec0be","foveraprostasia","Financial or Legal Service"
"521229cd498edfc862576384","primowearhellas","Clothing Store"
"5212369311d2b1362c9d323d","marketgalaxias","Supermarket"
"52138e032fc6707a7a241bcd","sociallgreen","Tech Startup"
"5213a1e511d2560b076cfa08","lacoste","Clothing Store"
"5213a94811d251124363341d","eko_greece","Gas Station"
"521620a711d26f623d0f0673","diamantis_store","Men's Store"
"52168bc811d2210d4406a6cb","imarethotel","Café"
"521ac9f711d22d0e9ee2e110","seakayakhalkidi","Athletics & Sports"
"521c4cac11d2a39eba3eb9f8","natsiosapartmen","Vacation Rental"
"522096227e482d8e47c8cecc","dodoniicecream","Ice Cream Shop"
"5220aca511d27824bd43922c","hmhellas","Clothing Store"
"52224e8911d2a648aa1d063a","stonewavenet","Tech Startup"
"522434e211d29d7018d45d8c","engineerlawyer","Cosmetics Shop"
"5226efd711d26db92b650f61","anatolia1886","Nursery School"
"5228229e7e48e75ee4d926fa","mglparts","Automotive Shop"
"5228245911d2408522958ebb","coffeeislandco","Coffee Shop"
"522a3ab311d2414781093bf4","biscotto2310","Event Space"
"522b71950493fa11eaa3064d","126clothing","Clothing Store"
"522ddcc27e4835fb04660a71","paramythades","Performing Arts Venue"
"52307a73498ef66bd68ccd56","perfectvisiongr","Eye Doctor"
"52340f8211d2867add19a960","bp_plc","Gas Station"
"52393aeb11d20bef4b6fb8d9","zara","Clothing Store"
"5239990f8bbd90925da8ec4c","soulmag","Funeral Home"
"523b256511d2a7691c824b9e","mikelccgr","Coffee Shop"
"523c029c93cd62878ebeacf5","thalassatravel","Tourist Information Center"
"523d7e4a498e092f95356bdf","butterfly","Advertising Agency"
"523d92e293cda743d2db7250","nousinstitute","Student Center"
"52418b9511d283652dc9585a","ufcthessaloniki","Gym / Fitness Center"
"5243e70a498e4bc1ec2d13da","smafroditi","Grocery Store"
"52488d6511d2b72ef4fe61b8","redcaplove","Food Truck"
"524998dd11d2657c412cc0fb","intetwater_eu","Office"
"524d9ea211d259e07c1bc2cb","benetton","Clothing Store"
"524d9ea311d28965291e037f","benetton","Clothing Store"
"524ffbf411d2160fb2e99782","mikelccgr","Coffee Shop"
"5250eae411d29b819ca5249e","hcoastguard","Police Station"
"5255b412498e448a60cf6443","to_daylicious","Snack Place"
"52566b3c2fc640654b6ee6df","zacharakisst","Hotel"
"5257e511498e2e1ed2daf5c0","design_is_this","Arts & Crafts Store"
"525adc4511d2665800ddfdb1","visionpcservice","IT Services"
"525cfe1311d29a69f9fc855c","alpha_bank","Bank"
"525ef07311d250677edb5199","anemoliavilla","Hotel"
"525fff9b11d2922ea32f6d80","thanasisbesas","Dentist's Office"
"5264e72911d249f93975c0cf","eurobank_group","Bank"
"5265064111d2205cba6401ee","iekdelta","Trade School"
"5266a339498e32dc970503d7","demetriospantel","Conference Room"
"52675b7911d2ca8781b3506c","to_daylicious","Snack Place"
"5267b5db498e5d067df03b62","abvassilopoulos","Supermarket"
"526b702811d21b55f269c485","miltossweets","Dessert Shop"
"526b7ebc498e8f0dfa0319e3","novagreece","Electronics Store"
"526bb1ed11d224e4fff17c11","sixtgreece","Rental Car Location"
"526cd95c498e351110d8b25a","cocomatworld","Mattress Store"
"5271163311d2888bb72cc2c2","atc_iata","General College & University"
"52796daa11d2a3bea0ab064d","_keftedaki_","Grilled Meat Restaurant"
"527b72a211d2bd4b7a59ef19","eurobank_group","Bank"
"527f815011d237e8a9f3d177","tomelimou","Candy Store"
"52809fca11d237e8b76f7b95","polyptychon","Office"
"5280b6b611d2e944626190e5","aiesec_uom","Student Center"
"52823a1611d2c3fb3659d78b","paxburgers","Burger Joint"
"5283734f11d2ee0a1b4014df","studioslotos","Vacation Rental"
"5283806711d2e96a96f1258c","cherryboxgr","Cosmetics Shop"
"5283ae9d11d2d4ef49793265","intersportgr","Sporting Goods Shop"
"5286759011d2398844f70fcd","drxiromeritis","Doctor's Office"
"52871ae811d2eaeae92e3243","mikelccgr","Coffee Shop"
"52878b4611d24e4d09ba4dcd","thekas79","Office"
"52945c78498ec446afb56072","mikelccgr","Coffee Shop"
"5294f817498e8ab8ff26b3e9","mikelccgr","Coffee Shop"
"529a5efc11d2a2b05ddbc629","to_daylicious","Snack Place"
"529d94c0498e83ededa0b0fe","eurobank_group","Bank"
"52a0729211d27f86011a5a7b","apostolidis_m","Men's Store"
"52a1d46a498e19c86c918492","axonkamara","School"
"52a774c311d272b1fa6df92f","hellenicrescue","Non-Profit"
"52aada1511d22adbb993f156","paasteltrike","Factory"
"52af0e1f498ed29eea0f245f","mikelccgr","Coffee Shop"
"52af6a3011d2780cfeb878b8","imarethotel","Hotel"
"52b019ea11d2093315fd5ccc","rhodesroadsgr","Other Great Outdoors"
"52b01c23498ed29ef6bfcbde","saltopublishing","Bookstore"
"52b1b36411d20938fea9597f","womensagrco","Café"
"52b4ed7711d2513dd91f51f6","villaoasisgr","Resort"
"52b5c104498e483dec449494","coffeeislandco","Coffee Shop"
"52b8215b11d22083578ac00c","eurobank_group","Bank"
"52bb5e5c11d25cf52b82f88f","zisalex","Doctor's Office"
"52c555ed11d2fbe2770a5089","tasosv","Hotel Pool"
"52d304f5498ed85d2c9dd2b4","apharmacy_","Pharmacy"
"52d7e1e3498ed9360e38c941","souroticompany","Factory"
"52da8d03498ead184fbceb56","to_daylicious","Snack Place"
"52df6eea498eb036e1d65aec","danielapts","Bed & Breakfast"
"52df7dcc498e824a210dde7a","portareto","Furniture / Home Store"
"52dffeb4498ead180eb00893","imarinopulos","Medical Center"
"52e3caae498e037497f3e7a7","coffeeislandco","Coffee Shop"
"52e6ffc0498e220da6c41f66","logistisgr","Financial or Legal Service"
"52e75ec9498e772f01777053","to_daylicious","Snack Place"
"52ea1eb211d239100b101f19","stefan_fashion","Men's Store"
"52ea78c511d26305c62c5340","axonperea","School"
"52eaa64511d22effee0e4c4e","oiatreasures","Art Gallery"
"52eb649311d2739b70431d9c","bonjour_toumpa","Café"
"52eb9737498e0a8fca1bbbce","maklithari","Greek Restaurant"
"52ec9bdf498e220cb9eb3420","focusfm1036","Radio Station"
"52ef50da11d20fe54e4ce073","eurobank_group","Bank"
"52f21a5911d272da57aab446","dei_gr","Building"
"52f28956498e9d479a0bf248","abvassilopoulos","Supermarket"
"52f6e88f498e6ba020c631a3","aegeanairlines","Travel Agency"
"52fa9bd6498e090bb6fc1593","checkincoffee","Bagel Shop"
"52fc7e83498eef3a76323786","daleonardo","Italian Restaurant"
"52fd29ed498ea654db9a80a9","laenye","Paella Restaurant"
"5301de27498eb15d438c8a5b","dreamabout_home","Furniture / Home Store"
"5305ec3911d29f8fd1150e2e","aegeanairlines","Plane"
"53089e0c498eb868419cc03b","artopoiein","Bridal Shop"
"530c97c5498e209013b7d746","dopebeatstudios","General Entertainment"
"530cd940498e3bd1fdc85963","breezerhodes","Supermarket"
"530f532d498ea305c82edd4b","emmanuelch","Housing Development"
"5310b360498efd04bf01f8f4","coffeeislandco","Coffee Shop"
"531312f311d2f36866ed0c8a","artdecon","Office"
"5314cefb498e22dc2f27a585","hellenicliving","Real Estate Office"
"5315df6b498e8cb0ed93b51b","sostidiatrofi","Office"
"53185569498e551ceb8d4c2c","dei_gr","Distribution Center"
"5319aeb6498eebad199dabb0","alpha_bank","Bank"
"531a0507498e0d0213e4a43d","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a461","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a506","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a53c","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a5d0","marketgalaxias","Supermarket"
"531aef67498e9bfd4c11639a","newlinefashion","Factory"
"531c3345498e862e2ecf1b76","fishsparelax","Spa"
"531e45bd498e87dbc96da537","graphxbase","IT Services"
"531f438411d2d892a6f12d45","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12db6","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12dd6","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12def","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12f82","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12fa8","sixtgreece","Rental Car Location"
"531f438411d2d892a6f1346f","sixtgreece","Rental Car Location"
"53207ac7498e9af50709de1e","pamecopa","Betting Shop"
"53215d6711d29a1ca0164f3d","emmanuelch","Town Hall"
"53219ef1498e273e358a55f2","publicstores","Electronics Store"
"5323236e498e95e3c37db772","kotsovoloson","Electronics Store"
"532323bb498eff5b2f6aa440","lazarosstudios","Hotel"
"53238bb811d2033b47050d28","volverstage","Nightclub"
"5325d194498efb65047e560c","doktorisbros","Automotive Shop"
"53280634498e7bd7bcf74482","aegeanairlines","Plane"
"53287e8f498e08a40f25a309","coffeeislandco","Coffee Shop"
"5332bfab498efb598e0ec666","lilacafe","Café"
"53346482498edfd56d6f135b","anastasiadoupan","Other Repair Shop"
"533eeaa9498e399d6ddaa0b5","sunanemosresort","Bed & Breakfast"
"534438cc498e44a0f4b01d0e","thassosseascape","Hotel"
"5344613a498ed960b6cf1fc6","rodosartgallery","Art Gallery"
"53457e11498e4eb10fb98d46","coffeebrands_gr","Coffee Shop"
"53468172498ede3f615dd81d","protopiato","Fast Food Restaurant"
"53468a81498e24257d5b8fce","aegeanairlines","Plane"
"534752a7498eed78215c97a4","aegeanairlines","Plane"
"5347f4af498ed8e718e71539","mathitiada","Athletics & Sports"
"5347f57b498e65c6b838ad69","mathitiada","Athletics & Sports"
"534836be498ea6caf375d0eb","coffeeislandco","Coffee Shop"
"5348e213498e31ec0d124408","comworld","Electronics Store"
"5348edb8498e5e04e75d35e0","hmhellas","Clothing Store"
"53493f00498e041eb106e14d","eko_greece","Gas Station"
"534e42a0498e5ad1845b4926","themassagesuite","Massage Studio"
"534f9106498e0afc09dbfe67","legrandtravel","Travel Agency"
"534f9624498e6ba76217f5f9","aegeanairlines","Plane"
"5355353511d23953ed33b08b","grammikagency","Advertising Agency"
"535a5a7b498e235672e0ef64","acroterrarosa","Hotel"
"535e02ba498e522c6b687296","dei_gr","Building"
"53620160498e50976f6a556e","architecton_net","Office"
"53623771498e14021c132f7d","sitestoregr","Office"
"53625982498e18140bbc101b","oldhouseafantou","Greek Restaurant"
"53663986498e8daec95a0755","coffeeislandco","Coffee Shop"
"5367da5f498ef1db24f47b3c","smilebite","Dentist's Office"
"536ca153498e1b42aae77f2c","doublein180","Café"
"53723d5b498eef29525abcea","forthnet","Electronics Store"
"537240d5498ee094dfd61856","novagreece","Electronics Store"
"53727b92498e58c936fb962f","thessaloniki_ed","Eye Doctor"
"5373756a498e5c4d711ed6c9","palladiumh","Hotel"
"53745fb3498e6c81262fedce","coffeeislandco","Coffee Shop"
"5374710d498e45be378b094f","bsb_fashion","Women's Store"
"5374c6a7498e91573f7a4446","pizzafan_tweet","Pizza Place"
"537638bc498ee8592b5ddaef","toereisma","Student Center"
"53772e72498e959ee4d8b8a3","intersportgr","Sporting Goods Shop"
"537cb25c498e0dae7372f0f6","olive_street_","Mediterranean Restaurant"
"537dfa86498ea5ac20070439","leleclothing","Distribution Center"
"5382e924498e54d58e897db4","cibotec","Office"
"53835321498e59fc12827f3d","qjewellery","Jewelry Store"
"5388d7e0498e1afc163677a2","massayathess","Middle Eastern Restaurant"
"538be9c8498e8da3bcd19e0b","aegeanairlines","Plane"
"538c5840498e5c4efdfbc80e","aegeanairlines","Plane"
"538c63fd498e0f4310f5596f","ilb0rgo","Restaurant"
"53906478498e11270308e6f2","carglassgreece","Automotive Shop"
